from_customer;to_apl_100mN29649E43165;to_apl_100mN29661E43200;to_apl_100mN29630E43162;to_apl_100mN29665E43151;to_apl_100mN29606E43185;to_apl_100mN29633E43200;to_apl_100mN29671E43184;to_apl_100mN29638E43133;to_apl_100mN29611E43167;to_apl_100mN29644E43182;to_apl_100mN29645E43147;to_apl_100mN29683E43217;to_apl_100mN29641E43160;to_apl_100mN29631E43173;to_apl_100mN29655E43174;to_apl_100mN29631E43167;to_apl_100mN29617E43204;to_apl_100mN29658E43191;to_apl_100mN29684E43150;to_apl_100mN29638E43175;to_apl_100mN29647E43211;to_apl_100mN29643E43154;to_apl_100mN29608E43162;to_apl_100mN29648E43160;to_apl_100mN29660E43135;to_apl_100mN29658E43183;to_apl_100mN29622E43153;to_apl_100mN29637E43169;to_apl_100mN29678E43181;to_apl_100mN29621E43139;to_apl_100mN29682E43213;to_apl_100mN29677E43156;to_apl_100mN29624E43178;to_apl_100mN29608E43179;to_apl_100mN29655E43169;to_apl_100mN29646E43138;to_apl_100mN29652E43148;to_apl_100mN29667E43198;to_apl_100mN29677E43188;to_apl_100mN29644E43171;to_apl_100mN29636E43164;to_apl_100mN29655E43203;to_apl_100mN29634E43159;to_apl_100mN29646E43178;to_apl_100mN29628E43202;to_apl_100mN29664E43179;to_apl_100mN29625E43164;to_apl_100mN29663E43194;to_apl_100mN29599E43177;to_apl_100mN29647E43143;to_apl_100mN29667E43188;to_apl_100mN29610E43173;to_apl_100mN29606E43198;to_apl_100mN29633E43182;to_apl_100mN29654E43196;to_apl_100mN29653E43157;to_apl_100mN29665E43183;to_apl_100mN29629E43196;to_apl_100mN29637E43140;to_apl_100mN29682E43209
100mN29654E43200;4328.8;1437.6;5698.7;6751.5;9038.1;3217.6;3446.2;8154.2;7136.2;2866.6;6407.6;4433.0;5198.1;4573.9;3508.5;5289.7;5399.9;1402.7;7640.4;3978.8;1446.7;5908.6;7572.5;4865.4;7781.1;2859.9;7143.6;4618.1;4264.2;8783.2;4356.6;6577.6;4949.9;8262.3;3858.5;7226.2;6063.9;2135.7;3868.4;3907.4;5087.2;792.4;5739.7;3110.3;3814.9;3653.1;5894.1;1749.6;9231.1;6703.9;2600.4;7599.0;6731.9;4032.2;595.7;5044.9;3118.4;3763.9;7547.3;4331.7
100mN29657E43200;4383.7;831.7;5836.8;6806.4;9690.7;3891.5;3047.2;8209.1;7602.9;3267.7;6462.6;3891.3;5305.9;5226.6;3563.4;5427.8;5752.9;1356.3;7241.4;4302.8;1759.2;5963.6;8039.2;4920.3;7836.0;2914.8;7298.5;4756.2;3865.2;8938.1;3814.8;6178.6;5602.5;8729.1;3913.4;7281.1;6118.8;1594.0;3469.4;4045.5;5225.3;352.7;5877.8;3434.1;4488.8;3254.1;6346.2;1253.6;9697.8;6758.8;2201.4;8065.8;7384.5;4684.8;1076.8;5099.9;2719.4;4437.8;7602.3;3790.0
100mN29660E43200;4491.4;382.0;5944.5;6815.3;9798.4;3999.1;3034.4;8316.7;7710.6;3375.4;6570.2;3441.6;5413.5;5334.2;3671.1;5535.5;5914.0;1403.5;7228.5;4410.4;1920.2;6071.2;8146.9;5028.0;7943.7;3022.5;7406.1;4863.9;3852.4;9045.7;3365.2;6165.8;5710.2;8836.8;4021.1;7388.8;6226.4;1144.3;3456.6;4153.2;5332.9;619.1;5985.5;3541.8;4596.4;3241.3;6453.8;1240.7;9805.5;6866.4;2188.6;8173.5;7492.2;4792.5;1184.4;5207.5;2706.6;4545.4;7709.9;3340.3
100mN29663E43200;4514.9;224.9;5968.1;6469.7;9845.0;4045.8;2688.8;8340.3;7734.1;3422.0;6593.8;3129.6;5437.1;5380.9;3694.7;5559.0;6050.3;1279.4;6882.9;4434.0;2056.5;6094.8;8170.5;5051.5;7967.3;2823.3;7429.7;4887.4;3506.8;9069.3;3053.1;5820.2;5756.8;8860.3;4044.6;7412.3;6250.0;832.3;3111.0;4176.7;5356.5;922.7;6009.0;3565.4;4643.1;2895.7;6477.4;923.0;9829.1;6890.0;1843.0;8197.0;7538.8;4839.1;1231.1;5231.1;2361.0;4592.1;7733.5;3028.3
100mN29666E43200;4583.1;633.9;6036.3;6289.6;10046.7;4247.4;2508.6;8408.5;7802.3;3604.6;6662.0;2715.5;5505.3;5449.3;3570.0;5627.2;6360.0;1347.6;6702.8;4502.2;2366.2;6163.0;8238.7;5119.7;7815.9;2643.2;7497.9;4955.6;3326.6;9137.5;2732.1;5640.0;5958.4;8928.5;4112.8;7480.5;6318.2;531.3;2930.8;4244.9;5424.7;1331.6;6077.2;3633.6;4844.7;2715.5;6545.6;956.3;9897.3;6958.2;1662.8;8265.2;7740.4;5040.7;1481.8;5299.3;2180.8;4793.7;7801.7;2598.2
100mN29668E43200;4804.6;1009.3;6257.7;6472.5;10397.3;4598.0;2691.5;8629.9;8023.8;3955.2;6883.4;2659.5;5726.7;5670.7;3752.9;5848.7;6735.4;1569.0;6885.7;4723.6;2741.7;6384.4;8460.1;5341.2;7998.8;2826.1;7719.3;5177.1;3483.5;9358.9;2497.2;5822.9;6309.1;9150.0;4275.4;7701.9;6539.6;439.8;2899.6;4466.4;5646.1;1707.1;6298.7;3855.0;5195.3;2898.4;6767.0;1139.2;10118.7;7179.6;1845.7;8486.7;8091.1;5391.4;1852.8;5520.7;2363.7;5144.3;8023.1;2363.3
100mN29600E43204;7699.1;8466.7;5877.0;10813.2;3360.1;4619.7;9247.5;9639.6;5027.1;6188.2;8542.2;11420.6;6855.9;5256.5;7599.4;5751.4;3076.4;7785.5;12283.2;5967.9;6944.3;8043.3;5677.4;7627.6;11252.1;7854.6;6608.3;6077.0;10101.2;8247.9;11344.1;11091.5;4561.1;3837.1;7920.2;9360.8;8781.9;8962.7;10236.1;6892.0;6342.7;8330.0;6416.8;6346.0;4517.8;8588.7;5333.9;8433.8;4902.0;8861.6;8970.7;4274.5;2016.1;5032.9;7490.6;8258.4;8576.9;4199.1;8585.3;11204.4
100mN29603E43203;7332.9;8100.5;5510.8;10447.0;2993.9;4253.5;8881.3;9273.4;4660.8;5822.0;8176.0;11054.3;6489.7;4890.3;7233.2;5385.1;2710.2;7419.3;11916.9;5601.6;6578.0;7677.0;5311.1;7261.4;10885.8;7488.3;6242.1;5710.8;9735.0;7881.7;10977.9;10725.3;4194.9;3470.9;7553.9;8994.5;8415.6;8596.5;9869.8;6525.8;5976.5;7963.8;6050.5;5979.7;4151.6;8222.5;4967.7;8067.6;4535.8;8495.4;8604.4;3908.3;1649.9;4666.7;7124.4;7892.1;8210.6;3832.9;8219.1;10838.1
100mN29604E43203;7567.7;8281.0;5848.9;10627.5;4150.6;4408.1;9061.8;9611.5;5817.5;6002.5;8514.1;11122.1;6827.8;5228.4;7413.7;5723.2;2778.0;7599.9;12097.5;5782.2;6645.8;8015.1;6427.4;7599.5;11223.9;7668.9;6580.2;6048.9;9915.5;8219.8;11045.7;10905.8;4533.0;4627.6;7734.5;9332.6;8753.7;8777.0;10050.4;6760.5;6314.6;8031.6;6388.6;6160.3;4310.4;8403.0;5305.8;8248.1;5692.5;8833.4;8785.0;5065.0;913.2;4847.2;7304.9;8230.2;8391.2;3987.5;8557.2;11018.7
100mN29611E43203;7318.0;7515.2;5599.2;10377.9;3901.0;3640.4;8812.2;9361.9;5567.9;5752.9;8264.5;9908.2;6578.2;4978.7;7164.1;5473.6;2528.4;7350.2;11847.9;5532.6;5431.9;7765.5;6177.8;7349.9;10974.3;7419.2;6330.6;5799.2;9665.9;7970.2;9831.8;10656.2;4283.4;4378.0;7484.9;9083.0;8504.1;8011.2;9800.8;6510.9;6065.0;6817.7;6139.0;5910.7;3096.5;8153.4;5056.2;7482.3;5442.9;8583.8;8535.4;4815.4;1037.9;4597.6;6539.1;7980.6;8141.6;3737.9;8307.5;10085.3
100mN29615E43203;6911.5;6676.1;5398.8;9971.3;3941.5;2801.3;8405.6;9161.4;5541.0;5346.3;8064.0;9069.1;6377.7;4778.3;6757.5;5273.2;1157.4;6296.3;11441.3;5126.0;4592.8;7565.0;5977.3;7079.5;10773.8;7012.7;6130.1;5411.2;9259.3;7769.7;8992.7;10249.6;4082.9;4418.5;7078.3;8882.6;8303.7;7172.1;8762.0;6104.3;5864.5;5978.6;5938.5;5504.1;2257.4;7746.8;4855.7;6643.2;5483.4;8383.4;7494.0;4855.9;1508.6;4191.0;5700.1;7734.4;7735.0;2863.5;8107.1;9246.2
100mN29618E43205;6494.7;6174.1;5617.0;9490.2;4288.2;2299.2;7784.8;9379.7;5759.2;4866.3;7972.1;8567.1;6272.6;4542.5;6276.5;5491.4;0.0;5794.3;10960.2;4911.5;4090.8;7473.1;6195.6;6864.0;10463.6;6391.8;6348.3;5151.5;8638.5;7988.0;8490.6;9768.5;3999.0;4765.3;6597.2;8790.6;8211.7;6670.0;8259.9;5680.0;5819.1;5476.5;6156.8;5023.0;1755.3;7265.8;5074.0;6141.1;5830.2;8291.4;6992.0;5202.7;1864.8;3931.3;5198.0;7375.9;7114.2;2361.4;8325.3;8744.2
100mN29621E43205;5759.7;5759.9;5400.6;8755.3;5279.5;1885.0;7220.3;8897.8;5877.5;4131.3;7474.6;8123.4;5775.1;4115.0;5541.5;5070.4;1332.7;5380.1;10225.2;4176.5;3647.0;6975.6;6313.8;6129.0;9728.7;5827.4;6353.1;4654.0;8074.1;7992.7;8046.9;9033.6;3625.4;5756.5;5862.3;8293.1;7648.0;6255.9;7845.7;4945.0;5321.7;5032.8;5763.1;4288.1;1341.1;6530.8;5103.6;5727.0;6821.4;7794.0;6577.8;6193.9;2947.3;3433.8;4783.8;6640.9;6549.7;1626.5;7843.4;8300.4
100mN29627E43203;5088.0;4866.1;4846.6;8083.6;5618.3;991.3;6476.8;8226.1;5636.4;3459.6;6802.9;7819.2;5103.5;3612.4;4869.8;4516.4;1843.4;4486.3;9553.6;3504.8;3342.8;6303.9;6072.7;5457.3;9057.0;5083.9;5799.2;3982.3;7330.6;7438.8;7742.7;8361.9;3216.6;6095.3;5190.6;7621.5;6976.4;5362.1;6952.0;4273.3;4650.0;4638.9;5091.4;3616.4;447.3;5859.1;4549.6;4833.2;7160.2;7122.3;5684.0;6153.8;3286.2;2762.1;3890.0;5969.2;5806.2;954.8;7171.7;7603.8
100mN29629E43203;5395.0;4763.6;5153.5;8383.5;5670.2;1008.0;6465.2;8533.0;5943.3;3695.1;7109.9;7209.0;5410.4;3919.4;5140.5;4823.4;1595.3;4474.7;9853.4;3811.8;2732.7;6610.9;6379.7;5764.3;9363.9;5072.3;6106.1;4289.3;7318.9;7745.7;7132.6;8661.7;3523.5;6147.2;5490.4;7928.4;7283.3;5362.5;6940.3;4580.3;4956.9;4118.5;5398.3;3923.3;655.6;6129.8;4856.6;4821.6;7212.1;7429.2;5672.4;6460.8;3237.2;3069.1;3878.4;6276.2;5794.6;1261.7;7478.7;7386.1
100mN29633E43203;4939.8;4347.0;4896.5;7876.0;6177.7;500.5;5957.7;8217.3;5686.3;3187.6;6730.2;6675.9;5094.7;3603.6;4633.0;4531.5;2102.8;3967.2;9345.9;3356.6;2199.5;6231.2;6122.6;5309.1;8905.6;4564.8;5849.1;3973.5;6811.4;7488.7;6599.4;8154.3;3266.5;6654.7;4982.9;7548.8;6828.1;4843.0;6432.8;4125.1;4641.2;3585.3;5082.6;3468.2;691.6;5622.3;4599.6;4314.1;7719.6;7049.6;5164.9;6203.7;3744.7;2716.6;3370.9;5821.0;5287.1;1004.7;7162.9;6852.9
100mN29635E43203;4906.0;3925.7;4920.1;7636.1;6319.4;513.7;5718.6;8196.9;5878.1;3012.0;6696.5;6371.2;5074.2;3583.2;4393.1;4511.1;2583.0;3728.1;9106.0;3322.8;1894.8;6197.5;6314.4;5275.3;8665.7;4325.6;6040.9;3953.1;6572.3;7680.5;6294.7;7914.3;3458.3;6796.5;4743.0;7515.0;6794.4;4524.6;6193.7;4091.3;4620.7;3280.6;5062.2;3431.1;1064.1;5382.4;4791.4;4074.9;7973.0;7015.8;4925.8;6395.5;3987.3;2696.2;3131.8;5787.3;5048.0;1194.6;7142.5;6548.2
100mN29639E43204;5172.2;3927.4;5251.8;7835.6;6757.9;930.9;5846.6;8517.1;6209.8;3185.9;6985.2;6372.8;5394.5;3914.9;4592.6;4842.8;2901.4;3803.2;9305.6;3611.6;1896.5;6486.2;6646.2;5564.1;8865.3;4525.2;6372.6;4284.8;6664.7;8012.2;6296.4;8113.9;3790.0;7336.0;4942.6;7803.8;7009.4;4526.3;6268.8;4327.6;4952.5;3282.3;5393.9;3605.0;1528.2;5581.9;5123.1;4150.0;8304.8;7304.6;5000.8;6727.2;4543.3;3027.9;3204.9;6002.3;5247.5;1561.1;7462.8;6549.9
100mN29646E43203;4296.3;2245.4;5572.1;6856.2;8493.9;2679.9;4125.0;8121.7;6943.2;2791.7;6375.1;5296.6;5138.5;4381.0;3613.2;5163.1;4419.1;2081.5;8326.2;3846.6;1148.7;5876.2;7379.6;4832.9;7885.8;3327.8;6950.7;4512.6;4943.0;8590.3;5220.1;7134.5;4756.9;8069.4;3963.2;7193.7;6133.5;2957.3;4547.2;3847.8;4981.7;1650.2;5634.2;3050.8;3277.2;4331.8;5701.1;2428.4;9038.2;6694.5;3279.2;7406.1;6061.0;3839.2;1274.4;5117.4;3797.2;3226.2;7429.1;5202.0
100mN29651E43204;4219.4;1861.8;5495.3;6779.3;8547.5;2720.4;3943.1;8044.8;6866.4;2714.9;6298.3;4857.2;5061.6;4304.1;3536.3;5086.2;4895.1;1899.6;8137.2;3769.8;1143.5;5799.3;7302.7;4756.0;7808.9;3251.0;6873.8;4435.8;4761.1;8513.4;4780.7;7057.6;4680.1;7992.6;3886.3;7116.8;6056.7;2559.9;4365.3;3771.0;4904.9;1216.6;5557.4;2973.9;3317.7;4149.9;5624.3;2246.5;8961.3;6617.6;3097.3;7329.2;6215.3;3762.4;1092.5;5040.6;3615.3;3266.7;7352.3;4755.9
100mN29654E43203;4375.8;1332.2;5736.0;6923.2;8788.2;2961.1;3768.3;8201.2;7107.1;2886.6;6454.7;4327.7;5218.0;4544.9;3680.3;5327.0;5043.3;1724.8;7962.5;4010.5;1049.6;5955.7;7543.5;4912.4;7952.9;3182.0;7114.6;4676.5;4586.3;8754.2;4251.2;6899.7;4920.8;8233.3;4030.2;7273.2;6203.4;2030.4;4190.5;3927.4;5145.6;687.1;5798.2;3130.3;3558.4;3975.2;5865.0;2071.7;9202.1;6774.0;2922.5;7570.0;6456.1;4003.1;917.8;5184.5;3440.5;3507.4;7593.0;4226.4
100mN29657E43203;4621.4;923.8;6074.6;7044.2;9489.4;3585.6;3366.7;8446.8;7709.8;3440.2;6700.3;3869.0;5543.6;5147.5;3801.2;5665.5;5414.5;1594.0;7560.8;4552.5;1420.8;6201.3;8146.1;5158.0;8073.8;3152.6;7536.2;4993.9;4184.7;9175.8;3792.5;6498.1;5523.5;8835.9;4151.1;7518.8;6356.5;1571.7;3788.9;4283.2;5463.0;167.3;6115.5;3684.0;4182.9;3573.5;6467.7;1573.0;9804.7;6996.5;2520.9;8172.6;7056.4;4605.8;1251.1;5337.6;3038.8;4131.9;7840.0;3767.7
100mN29659E43205;4827.2;481.8;6280.3;6880.1;9714.7;3810.9;3099.2;8652.6;7935.1;3665.6;6906.1;3477.2;5749.4;5372.9;4006.9;5871.3;5639.9;1689.8;7293.3;4746.3;1646.1;6407.1;8371.4;5363.8;8279.5;3233.7;7742.0;5199.7;3917.2;9381.6;3400.8;6230.6;5748.8;9061.3;4356.9;7724.6;6562.3;1179.9;3521.4;4489.0;5668.8;559.0;6321.3;3877.7;4408.2;3306.1;6693.0;1333.4;10030.0;7202.3;2253.4;8398.0;7281.8;4831.1;1476.5;5543.4;2771.4;4357.2;8045.8;3376.0
100mN29662E43203;4907.1;540.0;6360.2;6677.7;10006.2;4192.2;2896.7;8732.4;8126.3;3791.1;6985.9;3226.1;5829.2;5749.9;3958.1;5951.2;5931.3;1682.3;7090.9;4826.1;1937.6;6486.9;8562.6;5443.7;8204.0;3031.3;7821.8;5279.6;3714.8;9461.4;3149.6;6028.1;6125.9;9252.5;4436.8;7804.4;6642.1;928.8;3318.9;4568.9;5748.6;1111.4;6401.2;3957.5;4789.5;3103.6;6869.5;1325.9;10221.2;7282.1;2050.9;8589.1;7573.3;5208.2;1600.1;5623.2;2568.9;4738.5;8125.6;3124.8
100mN29666E43203;5118.1;751.1;6571.3;6888.8;10294.7;4480.7;3107.8;8943.5;8337.4;4002.1;7197.0;3437.1;6040.3;5961.0;4169.2;6162.2;6219.9;1893.3;7302.0;5037.2;2226.1;6698.0;8773.7;5654.7;8415.1;3242.4;8032.9;5490.6;3925.8;9672.5;3360.7;6239.2;6336.9;9463.5;4647.8;8015.5;6853.2;1139.8;3530.0;4779.9;5959.7;1411.7;6612.2;4168.6;5078.0;3314.7;7080.6;1537.0;10432.3;7493.2;2262.0;8800.2;7861.8;5419.2;1811.2;5834.3;2780.0;5027.0;8336.7;3335.9
100mN29667E43203;5071.8;1081.6;6524.9;6750.3;10543.5;4744.3;2969.3;8897.2;8291.0;4111.7;7150.7;2210.2;5994.0;5938.0;4030.7;6115.9;6807.7;1836.2;7163.5;4990.9;2813.9;6651.7;8727.3;5608.4;8276.6;3103.9;7986.6;5444.3;3787.3;9626.2;2133.7;6100.7;6455.3;9417.2;4553.2;7969.2;6806.9;877.1;3030.3;4733.6;5913.4;1779.3;6565.9;4122.3;5341.6;3176.2;7034.3;1417.0;10386.0;7446.9;2123.5;8753.9;8237.3;5537.6;1929.6;5788.0;2641.5;5290.5;8290.4;2119.8
100mN29603E43207;7635.8;8403.4;5813.7;10749.8;3296.8;4556.3;9184.2;9576.3;4963.7;6124.8;8478.9;11357.2;6792.6;5193.2;7536.1;5688.0;3013.1;7722.2;12219.8;5904.5;6880.9;7979.9;5614.0;7564.3;11188.7;7791.2;6545.0;6013.7;10037.9;8184.6;11280.8;11028.1;4497.8;3773.8;7856.8;9297.4;8718.5;8899.3;10172.7;6828.7;6279.4;8266.7;6353.4;6282.6;4454.5;8525.4;5270.6;8370.4;4838.7;8798.2;8907.3;4211.2;1952.8;4969.6;7427.3;8195.0;8513.5;4135.8;8522.0;11141.0
100mN29618E43206;6581.5;6260.8;5814.1;9577.0;4356.8;2386.0;7871.6;9576.7;5956.3;4953.0;8479.3;8653.8;6793.0;5193.6;6363.2;5688.5;1572.7;5881.0;11047.0;4998.2;4177.5;7980.3;6392.6;6950.7;10550.4;6478.6;6545.4;5475.7;8725.3;8185.0;8577.4;9855.3;4498.2;4833.8;6684.0;9297.8;8719.0;6756.8;8346.7;5766.7;6279.8;5563.3;6353.8;5109.8;1842.1;7352.5;5271.0;6227.9;5898.7;8798.7;7078.7;5271.2;1923.9;4255.6;5284.8;7462.7;7200.9;2448.2;8522.4;8830.9
100mN29621E43206;6423.6;6103.0;6229.3;9419.2;4772.0;2228.1;7713.7;9561.6;6371.5;4795.2;8138.5;8496.0;6439.0;4948.0;6205.4;6103.7;1987.9;5723.2;10889.1;4840.4;4019.7;7639.5;6807.8;6792.9;10392.6;6320.7;6960.6;5317.9;8567.4;8600.2;8419.5;9697.4;4552.1;5249.0;6526.1;8957.0;8311.9;6598.9;8188.8;5608.9;5985.5;5405.4;6426.9;4951.9;1684.2;7194.7;5686.2;6070.0;6313.9;8457.8;6920.9;5686.4;2122.1;4097.7;5126.9;7304.8;7043.1;2290.3;8507.3;8673.1
100mN29627E43206;5390.9;5070.3;5149.5;8386.5;5307.7;1195.5;6681.0;8529.0;5939.3;3762.5;7105.8;7463.3;5406.4;3915.3;5172.7;4819.3;1232.9;4690.5;9856.5;3807.7;2987.0;6606.8;6375.6;5760.2;9359.9;5288.1;6102.0;4285.2;7534.8;7741.7;7386.9;8664.8;3519.5;5784.7;5493.5;7924.3;7279.2;5566.3;7156.2;4576.2;4952.9;4372.8;5394.3;3919.3;651.5;6162.0;4852.5;5037.4;6849.6;7425.2;5888.2;6222.1;2874.8;3065.0;4094.2;6272.1;6010.4;1257.7;7474.6;7640.4
100mN29628E43206;5539.2;4711.7;5297.8;8534.8;5596.9;1343.8;6630.9;8677.3;6087.6;3910.8;7254.1;7157.1;5554.6;4063.6;5321.0;4967.6;1522.0;4587.4;10004.7;3956.0;2680.8;6755.1;6523.9;5908.5;9508.2;5317.7;6250.3;4433.5;7448.9;7889.9;7080.6;8813.1;3667.8;6073.9;5641.8;8072.6;7427.5;5310.6;7053.1;4724.5;5101.2;4066.6;5542.6;4067.6;799.8;6310.3;5000.8;4934.3;7138.8;7573.5;5785.1;6511.3;3163.9;3213.3;3989.1;6420.4;6040.0;1406.0;7622.9;7334.2
100mN29636E43208;5235.5;3888.8;5249.5;7994.1;6599.4;740.6;5808.0;8526.3;6076.3;3369.9;7025.9;6334.2;5403.6;3912.6;4751.1;4840.5;2524.6;3764.5;9464.1;3652.2;1857.9;6526.9;6512.6;5604.7;9023.7;4494.8;6239.1;4282.5;6626.0;7878.7;6257.8;8272.4;3656.5;7076.4;5101.1;7844.4;7123.8;4487.7;6230.2;4420.7;4950.2;3243.7;5391.6;3764.1;1107.3;5601.4;4989.6;4111.4;8141.3;7345.2;4962.2;6593.7;4166.5;3025.6;3166.3;6116.7;5217.1;1394.7;7471.9;6511.3
100mN29637E43208;4976.0;3551.9;5347.3;7639.5;6714.1;999.6;5471.0;8391.0;6305.3;2989.7;6840.1;5997.3;5268.4;4010.3;4396.5;4938.2;2639.3;3427.6;9109.5;3707.0;1521.0;6341.1;6741.6;5404.3;8669.1;4157.9;6468.0;4380.2;6289.1;8107.6;5920.8;7917.8;3885.5;7191.2;4746.5;7658.6;6813.3;4150.8;5893.2;4131.5;4889.3;2906.7;5489.3;3408.8;1550.0;5264.5;5218.5;3774.5;8256.1;7159.4;4625.3;6822.7;4281.2;3123.4;2829.3;5806.2;4880.2;1656.5;7336.7;6174.3
100mN29648E43208;4898.7;1953.0;6174.6;7458.6;8476.8;2662.7;4519.9;8724.1;7545.7;3394.1;6977.6;4642.9;5740.9;4983.4;4215.6;5765.5;4401.9;2556.3;8714.1;4449.1;561.7;6478.6;7982.0;5435.3;8488.2;3930.3;7553.1;5115.1;5337.9;9192.7;4566.4;7736.9;5183.6;8671.8;4565.6;7796.1;6736.0;2551.9;4942.1;4450.2;5584.1;1307.9;6236.7;3653.2;3260.0;4726.8;6303.6;2776.0;9640.6;7296.9;3674.1;8008.5;6043.8;4421.5;1749.2;5719.9;4192.1;3209.0;8031.6;4748.0
100mN29651E43207;4586.8;1593.8;5862.6;7146.7;8602.7;2788.6;4160.7;8412.2;7233.7;3082.2;6665.7;4490.0;5429.0;4671.5;3903.7;5453.6;4527.8;2240.4;8354.9;4137.1;534.1;6166.7;7670.1;5123.4;8176.3;3618.4;7241.2;4803.1;4978.7;8880.8;4413.6;7425.0;5047.4;8359.9;4253.7;7484.2;6424.0;2192.7;4582.9;4138.3;5272.2;948.7;5924.8;3341.3;3385.9;4367.6;5991.7;2416.8;9328.7;6985.0;3314.9;7696.6;6169.7;4129.7;1433.3;5407.9;3832.9;3334.9;7719.6;4388.8
100mN29654E43208;4813.7;1294.1;6089.6;7373.6;8902.4;3088.3;3861.0;8639.1;7460.7;3309.1;6892.6;4190.3;5655.9;4898.4;4130.6;5680.5;4827.5;2113.4;8055.2;4364.1;833.8;6393.6;7897.0;5350.3;8403.2;3570.5;7468.1;5030.1;4679.0;9107.7;4113.9;6992.4;5274.4;8586.9;4480.6;7711.1;6651.0;1893.0;4283.2;4365.2;5499.1;649.0;6151.7;3568.2;3685.6;4067.9;6218.6;2117.1;9555.6;7211.9;3015.2;7923.5;6469.4;4356.7;1306.3;5634.9;3533.2;3634.6;7946.6;4089.1
100mN29657E43206;5028.1;1069.8;6371.0;7371.9;9207.6;3393.6;3591.0;8853.5;7765.9;3538.9;7107.0;3920.3;5870.3;5203.7;4262.6;5961.9;5132.8;2078.4;7785.1;4651.1;1139.0;6608.0;8202.2;5564.7;8535.2;3614.0;7773.4;5290.3;4409.0;9413.0;3843.8;6722.4;5579.6;8892.1;4612.6;7925.5;6818.0;1623.0;4013.1;4579.6;5759.4;651.6;6412.0;3782.6;3990.9;3797.8;6523.8;1921.4;9860.8;7426.3;2745.2;8228.8;6774.7;4661.9;1349.8;5799.0;3263.1;3939.9;8206.8;3819.0
100mN29659E43206;5171.1;976.2;6624.3;7113.9;9593.9;3779.9;3332.9;8996.5;8126.5;3857.0;7250.0;3662.2;6093.3;5564.3;4350.8;6215.2;5519.1;2118.4;7527.1;4969.2;1525.3;6751.0;8562.8;5707.7;8623.5;3467.5;8085.9;5543.6;4150.9;9725.5;3585.8;6464.3;5940.2;9252.7;4700.8;8068.5;6906.2;1364.9;3755.1;4832.9;6012.7;756.5;6665.2;4100.7;4377.2;3539.8;6884.4;1762.1;10221.4;7546.2;2487.1;8589.4;7161.0;5022.5;1667.9;5887.3;3005.1;4326.2;8389.7;3560.9
100mN29681E43207;6481.4;2870.1;7934.5;7772.0;12172.1;6372.9;3153.8;10306.7;9700.6;5705.0;8560.2;1459.8;7403.5;7347.5;5224.1;7525.5;8596.2;3312.2;6981.3;6400.4;4602.5;8061.2;10136.9;7018.0;9447.4;4297.3;9396.1;6853.9;3403.5;11035.7;908.8;6018.5;8083.9;10826.8;5746.6;9364.9;8179.1;2104.4;2553.6;6143.2;7322.9;3567.9;7975.5;5531.8;6970.2;4113.2;8443.8;2791.2;11795.5;8819.1;3280.0;10163.5;9865.9;7166.2;3718.1;7215.7;3824.6;6919.2;9699.9;359.6
100mN29684E43208;6556.3;3025.8;8009.4;7804.9;12247.1;6447.8;3186.7;10381.7;9775.5;5779.9;8635.2;1719.8;7478.5;7422.5;5299.0;7600.4;8751.9;3387.1;7014.1;6475.4;4758.2;8136.2;10211.8;7092.9;9480.3;4372.2;9471.1;6928.8;3436.3;11110.7;1201.1;6051.4;8158.8;10901.7;5812.1;9439.8;8254.1;2179.4;2586.5;6218.1;7397.9;3723.6;8050.4;5606.8;7045.1;4146.1;8518.8;2866.1;11870.5;8894.1;3312.9;10238.4;9940.8;7241.1;3840.6;7248.5;3857.4;6994.1;9774.9;622.5
100mN29624E43209;5788.5;5467.9;5547.1;8784.1;5705.3;1593.1;7078.7;8926.6;6336.9;4160.1;7503.4;7860.9;5804.0;4312.9;5570.3;5216.9;1630.5;5088.1;10254.1;4205.3;3384.6;7004.4;6773.2;6157.8;9757.5;5685.7;6499.7;4682.8;7932.4;8139.3;7784.5;9062.4;3917.1;6182.4;5891.1;8322.0;7676.9;5963.9;7553.8;4973.8;5350.5;4770.4;5791.9;4316.9;1049.2;6559.6;5250.1;5435.0;7247.2;7822.8;6285.8;6619.8;3233.0;3462.6;4491.8;6669.7;6408.0;1655.3;7872.2;8038.0
100mN29636E43209;5418.1;3993.9;5789.3;8081.6;6890.0;1441.6;5913.1;8833.1;6747.3;3431.8;7282.1;6439.3;5710.5;4452.4;4838.6;5380.3;2815.2;3869.6;9551.5;4149.1;1963.0;6783.1;7183.6;5846.4;9111.2;4599.9;6910.1;4822.3;6731.1;8549.7;6362.9;8359.8;4327.5;7367.1;5188.5;8100.6;7255.4;4592.8;6335.3;4573.6;5331.3;3348.8;5931.4;3850.9;1875.5;5706.5;5660.6;4216.5;8432.0;7601.5;5067.3;7264.7;4457.1;3565.4;3271.4;6248.2;5322.3;2098.6;7778.8;6616.4
